id,name,city,country,surface,code,start_date,end_date,season,country_code
1414,BGL BNP Paribas Luxembourg Open 2021,Luxembourg,Luxembourg,Hard Indoor,WTA,2021-09-13,2021-09-19,2021,LUX
1426,Columbus WTA 125,Columbus,USA,Hard Indoor,WTA,2021-09-19,2021-09-26,2021,USA
1416,J&T Banka Ostrava Open 2021,Ostrava,Czech Republic,Hard Indoor,WTA,2021-09-20,2021-09-26,2021,CZE
1427,Astana Open,Nur-sultan,Kazakhstan,Hard Indoor,WTA,2021-09-27,2021-10-02,2021,KAZ
1418,Chicago Fall Tennis Classic,Chicago,USA,Hard Outdoor,WTA,2021-09-27,2021-10-03,2021,USA
1296,BNP Paribas Open,Indian Wells,USA,Hard Outdoor,WTA,2021-10-06,2021-10-17,2021,USA
1420,VTB Kremlin Cup 2021,Moscow,Russia,Hard Indoor,WTA,2021-10-18,2021-10-24,2021,False
1421,Tenerife Ladies Open,Tenerife,Spain,Hard Outdoor,WTA,2021-10-18,2021-10-24,2021,ESP
1423,Courmayeur Ladies Open 2021,Courmayeur,Italy,Hard Indoor,WTA,2021-10-25,2021-10-31,2021,ITA
1422,Transylvania Open,Cluj-napoca,Romania,Hard Indoor,WTA,2021-10-25,2021-10-31,2021,ROU
1424,Dow Tennis Classic,Midland,USA,Hard Indoor,WTA,2021-11-01,2021-11-07,2021,USA
1425,Argentina Open,,argentina,Clay Outdoor,WTA,2021-11-01,2021-11-07,2021,False
1419,Upper Austria Ladies Linz,Linz,Austria,Hard Indoor,WTA,2021-11-07,2021-11-12,2021,AUT
1431,Akron WTA Finals Guadalajara,Guadalajara,Mexico,Hard Outdoor,WTA,2021-11-10,2021-11-17,2021,MEX
1428,Montevideo Open,Montevideo,Uruguay,Clay Outdoor,WTA,2021-11-15,2021-11-21,2021,URY
1429,Open Angers Arena Loire,Angers,France,Hard Indoor,WTA,2021-12-06,2021-12-12,2021,FRA
1430,Open BLS de Limoges,Limoges,France,Hard Indoor,WTA,2021-12-13,2021-12-19,2021,FRA
1417,Hana Bank Korea Open,Seoul,Korea,Hard Indoor,WTA,2021-12-20,2021-12-26,2021,False
1472,Adelaide International 1,Adelaide,Australia,Hard Outdoor,WTA,2022-01-03,2022-01-09,2022,AUS
1473,Melbourne Summer Set 1,Melbourne,Australia,Hard Outdoor,WTA,2022-01-04,2022-01-09,2022,AUS
1474,Melbourne Summer Set 2,Melbourne,Australia,Hard Outdoor,WTA,2022-01-04,2022-01-09,2022,AUS
1475,Adelaide International 2,Adelaide,Australia,Hard Outdoor,WTA,2022-01-10,2022-01-15,2022,AUS
1476,Sydney Tennis Classic,Sydney,Australia,Hard Outdoor,WTA,2022-01-10,2022-01-15,2022,AUS
1477,Australian Open,Melbourne,Australia,Hard Outdoor,WTA,2022-01-17,2022-01-30,2022,AUS
1478,St. Petersburg Ladies Trophy,St. Petersburg,Russia,Hard Indoor,WTA,2022-02-07,2022-02-13,2022,False
1479,Dubai Duty Free Tennis Championships,Dubai,UAE,Hard Outdoor,WTA,2022-02-14,2022-02-19,2022,False
1480,Qatar TotalEnergies Open,Doha,Qatar,Hard Outdoor,WTA,2022-02-20,2022-02-26,2022,QAT
1481,Abierto Akron Zapopan,Guadalajara,Mexico,Hard Outdoor,WTA,2022-02-21,2022-02-27,2022,MEX
1483,Open 6e Sens Métropole de Lyon,Lyon,France,Hard Indoor,WTA,2022-02-28,2022-03-06,2022,FRA
1482,Abierto GNP Seguros 2022,Monterrey,Mexico,Hard Outdoor,WTA,2022-02-28,2022-03-06,2022,MEX
1484,BNP Paribas Open,Indian Wells,USA,Hard Outdoor,WTA,2022-03-09,2022-03-20,2022,USA
1485,Miami Open presented by Itaú,Miami,USA,Hard Outdoor,WTA,2022-03-22,2022-04-03,2022,USA
1515,AnyTech365 Andalucia Open,Marbella,Spain,Clay Outdoor,WTA,2022-03-28,2022-04-03,2022,ESP
1486,Credit One Charleston Open,Charleston,USA,Clay Outdoor,WTA,2022-04-04,2022-04-10,2022,USA
1487,Copa Colsanitas presented by Zurich,Bogota,Colombia,Clay Outdoor,WTA,2022-04-04,2022-04-10,2022,COL
1488,Porsche Tennis Grand Prix,Stuttgart,Germany,Clay Indoor,WTA,2022-04-18,2022-04-24,2022,DEU
1489,TEB BNP Paribas Tennis Championship Istanbul,Istanbul,Turkey,Clay Outdoor,WTA,2022-04-18,2022-04-24,2022,TUR
1490,Mutua Madrid Open,Madrid,Spain,Clay Outdoor,WTA,2022-04-28,2022-05-07,2022,ESP
